Order_ID,Order_Date,Product_ID,Product_Name,Category,Price,Quantity,Channel,City,Customer_ID,Stock_Available,Sales,Stock_Status
275,2024-07-09,1009,Laptop,Electronics,3203.84,3,Online,Hyderabad,6664,152,9611.52,Optimal
276,2023-02-12,1006,Bag,,3436.96,3,Online,Mumbai,5104,214,10310.88,Optimal
277,2023-06-09,1073,Watch,Electronics,1263.61,2,Store,Mumbai,6546,479,2527.22,Overstock
278,2024-04-07,1075,Bag,,1668.71,3,Online,Hyderabad,5011,495,5006.13,Overstock
279,2024-06-21,1080,Bag,,1978.17,3,App,Mumbai,6556,12,5934.51,Understock
280,2022-02-05,1011,Shirt,,3052.48,1,Store,Bangalore,6300,249,3052.48,Optimal
281,2023-11-16,1078,Headphones,Electronics,721.36,1,App,Hyderabad,5649,459,721.36,Overstock
282,2022-01-20,1045,Headphones,Electronics,3743.04,2,Store,Delhi,6160,186,7486.08,Optimal
283,2022-11-17,1031,Shoes,Fashion,1795.52,1,Store,Hyderabad,5395,436,1795.52,Overstock
284,2023-05-27,1031,Sofa,Furniture,3489.69,4,App,Hyderabad,6823,441,13958.76,Overstock
285,2023-02-04,1089,Watch,Electronics,4671.15,4,Store,Hyderabad,5724,127,18684.6,Optimal
286,2023-10-16,1077,Headphones,Electronics,4362.39,1,Store,Hyderabad,6553,37,4362.39,Understock
287,2024-08-29,1089,Shoes,Fashion,3714.15,3,Online,Bangalore,5817,142,11142.45,Optimal
288,2023-04-16,1060,Bag,,1047.3,2,Store,Hyderabad,6512,335,2094.6,Overstock
289,2024-04-13,1068,Watch,Electronics,3687.16,3,App,Mumbai,6190,298,11061.48,Optimal
290,2023-12-28,1060,Shoes,Fashion,3215.37,3,App,Bangalore,5452,253,9646.11,Optimal
291,2024-05-03,1045,Sofa,Furniture,3885.48,2,Store,Mumbai,5388,374,7770.96,Overstock
292,2022-02-20,1067,Shirt,,4357.19,1,Online,Bangalore,6259,300,4357.19,Optimal
293,2023-07-29,1091,Shoes,Fashion,1626.23,2,App,Bangalore,5326,114,3252.46,Optimal
294,2022-05-30,1054,Shirt,,3257.09,4,Store,Hyderabad,6975,31,13028.36,Understock
295,2022-11-10,1000,Shirt,,1448.18,3,Store,Bangalore,6869,292,4344.54,Optimal
296,2023-07-24,1076,Headphones,Electronics,1796.8,4,App,Delhi,5872,72,7187.2,Optimal
297,2022-11-01,1066,Headphones,Electronics,2651.16,2,Online,Delhi,6813,288,5302.32,Optimal
298,2023-11-13,1048,Laptop,Electronics,2227.4,1,Online,Mumbai,6506,53,2227.4,Optimal
299,2024-04-17,1024,Watch,Electronics,3043.09,2,App,Hyderabad,6244,279,6086.18,Optimal
300,2024-12-13,1015,Sofa,Furniture,3817.93,4,App,Bangalore,5362,387,15271.72,Overstock
301,2024-09-29,1084,Bag,,3064.6,4,App,Hyderabad,5974,0,12258.4,Understock
302,2023-03-20,1012,Laptop,Electronics,4852.02,3,App,Hyderabad,5286,62,14556.06,Optimal
303,2023-09-05,1051,Phone,,3716.79,3,Online,Delhi,6755,287,11150.3699999999,Optimal
304,2024-09-19,1035,Bag,,4926.56,3,App,Mumbai,5273,448,14779.68,Overstock
305,2022-09-21,1071,Headphones,Electronics,3742.86,3,Online,Bangalore,5007,178,11228.58,Optimal
306,2024-12-12,1043,Watch,Electronics,2588.8,1,Online,Mumbai,6952,137,2588.8,Optimal
307,2024-09-30,1082,Laptop,Electronics,2113.93,2,Online,Delhi,6900,365,4227.86,Overstock
308,2022-01-05,1046,Bag,,3704.74,2,Store,Delhi,6678,20,7409.48,Understock
309,2024-02-13,1079,Shoes,Fashion,3466.91,2,Store,Bangalore,5518,14,6933.82,Understock
310,2024-05-26,1075,Shoes,Fashion,3376.95,1,Store,Bangalore,5162,335,3376.95,Overstock
311,2024-09-18,1019,Shoes,Fashion,3636.74,2,App,Hyderabad,5497,428,7273.48,Overstock
312,2024-06-02,1017,Phone,,4373.64,2,Store,Delhi,5035,51,8747.28,Optimal
313,2022-02-16,1053,Shirt,,1216.03,1,Store,Hyderabad,6831,264,1216.03,Optimal
314,2024-05-16,1011,Headphones,Electronics,2867.98,3,App,Mumbai,6764,3,8603.94,Understock
315,2024-04-02,1024,Shoes,Fashion,3056.18,3,Store,Delhi,6100,210,9168.53999999999,Optimal
316,2024-07-24,1059,Bag,,1535.0,1,Online,Mumbai,6192,27,1535.0,Understock
317,2023-10-18,1074,Watch,Electronics,4940.95,1,Online,Bangalore,6256,217,4940.95,Optimal
318,2022-09-26,1085,Watch,Electronics,3949.14,3,App,Hyderabad,6546,119,11847.42,Optimal
319,2023-01-05,1033,Headphones,Electronics,1674.2,1,App,Bangalore,6403,472,1674.2,Overstock
320,2023-09-28,1012,Laptop,Electronics,1856.33,2,Online,Mumbai,5113,428,3712.66,Overstock
321,2023-10-19,1037,Shirt,,3619.46,4,App,Bangalore,6891,252,14477.84,Optimal
322,2022-04-30,1011,Laptop,Electronics,156.32,4,App,Delhi,5854,175,625.28,Optimal
323,2024-04-10,1035,Laptop,Electronics,2373.8,2,App,Hyderabad,5252,364,4747.6,Overstock
324,2024-12-17,1027,Shoes,Fashion,1781.24,1,App,Mumbai,6202,235,1781.24,Optimal
325,2024-01-11,1090,Laptop,Electronics,4284.61,3,Online,Hyderabad,5150,252,12853.8299999999,Optimal
326,2022-04-27,1038,Bag,,3977.35,4,App,Mumbai,5173,109,15909.4,Optimal
327,2024-03-01,1076,Bag,,1727.27,4,Store,Delhi,5767,424,6909.08,Overstock
328,2024-10-09,1042,Headphones,Electronics,4337.51,2,App,Mumbai,5507,26,8675.02,Understock
329,2024-12-17,1090,Phone,,4576.64,3,App,Delhi,6136,102,13729.92,Optimal
330,2023-09-26,1030,Watch,Electronics,2807.05,4,Online,Hyderabad,5899,19,11228.2,Understock
331,2023-05-28,1001,Watch,Electronics,880.26,2,Store,Hyderabad,5041,158,1760.52,Optimal
332,2024-03-12,1081,Watch,Electronics,3874.61,3,App,Bangalore,5107,395,11623.83,Overstock
333,2023-07-14,1089,Headphones,Electronics,1664.79,1,App,Mumbai,5505,216,1664.79,Optimal
334,2023-05-03,1041,Bag,,2683.68,2,Online,Delhi,6057,353,5367.36,Overstock
335,2024-06-15,1030,Bag,,323.38,4,App,Hyderabad,6965,309,1293.52,Overstock
336,2023-12-05,1060,Shirt,,2550.44,2,App,Delhi,6670,473,5100.88,Overstock
337,2023-08-04,1055,Shoes,Fashion,1963.3,2,App,Hyderabad,6316,362,3926.6,Overstock
338,2024-02-29,1085,Shoes,Fashion,3461.72,4,Online,Bangalore,6811,126,13846.88,Optimal
339,2024-05-10,1099,Headphones,Electronics,299.84,1,App,Delhi,6506,48,299.84,Understock
340,2022-09-04,1082,Laptop,Electronics,3162.23,4,Store,Delhi,6692,98,12648.92,Optimal
341,2022-06-03,1013,Laptop,Electronics,3882.58,4,App,Mumbai,6760,118,15530.32,Optimal
342,2024-09-23,1013,Sofa,Furniture,162.61,1,Online,Hyderabad,5931,383,162.61,Overstock
343,2023-11-28,1028,Sofa,Furniture,3774.82,4,Store,Delhi,6734,423,15099.28,Overstock
344,2024-12-28,1080,Shoes,Fashion,738.0,3,Online,Bangalore,6463,102,2214.0,Optimal
345,2024-12-06,1049,Headphones,Electronics,3520.47,3,App,Bangalore,5223,303,10561.41,Overstock
346,2024-10-05,1049,Shoes,Fashion,2330.85,4,App,Mumbai,5004,377,9323.4,Overstock
347,2022-04-04,1062,Laptop,Electronics,2804.76,3,Online,Delhi,5824,428,8414.28,Overstock
348,2024-08-15,1072,Headphones,Electronics,1753.0,2,App,Delhi,6038,91,3506.0,Optimal
349,2024-10-08,1064,Bag,,1302.79,3,Store,Bangalore,6727,420,3908.37,Overstock
350,2023-03-29,1067,Phone,,448.13,3,Online,Delhi,5629,89,1344.38999999999,Optimal
351,2024-06-30,1070,Phone,,4336.98,2,App,Bangalore,5108,410,8673.96,Overstock
352,2022-08-06,1010,Watch,Electronics,3091.1,3,Store,Mumbai,6524,481,9273.3,Overstock
353,2023-04-19,1013,Laptop,Electronics,4915.72,4,App,Bangalore,5556,148,19662.88,Optimal
354,2023-03-08,1082,Headphones,Electronics,4267.21,2,App,Hyderabad,5565,134,8534.42,Optimal
355,2022-12-07,1002,Sofa,Furniture,4361.2,2,Online,Hyderabad,6766,287,8722.4,Optimal
356,2023-07-05,1007,Bag,,3029.46,4,Store,Bangalore,6281,69,12117.84,Optimal
357,2022-12-23,1092,Sofa,Furniture,496.62,4,Store,Bangalore,5951,304,1986.48,Overstock
358,2022-01-23,1042,Phone,,4575.64,4,Store,Bangalore,5423,184,18302.56,Optimal
359,2023-06-06,1008,Shoes,Fashion,677.64,3,App,Bangalore,5227,277,2032.92,Optimal
360,2024-03-12,1018,Laptop,Electronics,2634.02,3,App,Mumbai,5384,418,7902.05999999999,Overstock
361,2024-02-01,1011,Watch,Electronics,4298.59,3,Online,Hyderabad,6039,130,12895.77,Optimal
362,2023-03-18,1026,Bag,,2414.8,4,Online,Hyderabad,5261,367,9659.2,Overstock
363,2024-02-08,1057,Watch,Electronics,911.78,1,App,Mumbai,5839,149,911.78,Optimal
364,2024-10-12,1024,Shoes,Fashion,1928.66,3,App,Delhi,6231,79,5785.98,Optimal
365,2023-05-31,1044,Sofa,Furniture,4943.1,1,Store,Mumbai,5359,294,4943.1,Optimal
366,2024-11-05,1047,Phone,,4998.82,2,App,Hyderabad,6454,147,9997.64,Optimal
367,2024-03-02,1049,Shoes,Fashion,3583.09,4,Store,Mumbai,5075,140,14332.36,Optimal
368,2022-12-02,1080,Sofa,Furniture,4451.16,4,Online,Bangalore,6925,38,17804.64,Understock
369,2022-09-15,1043,Sofa,Furniture,316.61,2,App,Delhi,5484,450,633.22,Overstock
370,2023-05-12,1058,Headphones,Electronics,1452.26,3,App,Bangalore,5431,50,4356.78,Optimal
371,2024-06-14,1032,Watch,Electronics,1907.9,3,Store,Mumbai,5513,191,5723.7,Optimal
372,2022-06-09,1077,Sofa,Furniture,158.79,3,Online,Delhi,5743,300,476.37,Optimal
373,2024-05-01,1027,Shoes,Fashion,1947.11,1,App,Delhi,6994,403,1947.11,Overstock
374,2023-11-21,1017,Shirt,,555.85,2,Store,Delhi,5444,475,1111.7,Overstock
375,2023-01-15,1054,Phone,,2635.31,1,App,Delhi,5138,241,2635.31,Optimal
376,2024-08-14,1032,Sofa,Furniture,121.65,3,Online,Delhi,5393,6,364.95,Understock
377,2023-11-22,1014,Shoes,Fashion,1425.2,1,Store,Hyderabad,6121,324,1425.2,Overstock
378,2024-12-02,1060,Bag,,4344.79,2,Store,Bangalore,6354,232,8689.58,Optimal
379,2022-10-12,1010,Watch,Electronics,1143.98,3,Store,Bangalore,5745,184,3431.94,Optimal
380,2023-02-01,1035,Laptop,Electronics,417.73,1,Online,Delhi,5634,304,417.73,Overstock
381,2022-01-12,1014,Watch,Electronics,1323.68,2,Store,Bangalore,6633,380,2647.36,Overstock
382,2023-05-14,1052,Headphones,Electronics,4155.04,3,Online,Hyderabad,6151,111,12465.1199999999,Optimal
383,2024-01-24,1061,Phone,,2977.22,3,App,Bangalore,5586,172,8931.66,Optimal
384,2022-02-04,1047,Laptop,Electronics,2971.76,4,App,Bangalore,5866,171,11887.04,Optimal
385,2023-12-28,1093,Laptop,Electronics,102.81,3,Store,Hyderabad,5957,393,308.43,Overstock
386,2024-04-28,1014,Watch,Electronics,2413.54,4,App,Bangalore,6907,209,9654.16,Optimal
387,2022-03-31,1062,Shoes,Fashion,1401.53,3,App,Bangalore,5007,115,4204.59,Optimal
388,2024-02-15,1086,Watch,Electronics,1747.42,1,App,Mumbai,5649,100,1747.42,Optimal
389,2023-08-28,1042,Bag,,3033.56,1,Store,Bangalore,5095,134,3033.56,Optimal
390,2024-08-27,1049,Shirt,,4384.26,3,Store,Delhi,6715,372,13152.78,Overstock
391,2024-10-18,1059,Shoes,Fashion,990.12,3,Online,Delhi,5350,476,2970.36,Overstock
392,2023-02-22,1058,Shoes,Fashion,3864.29,4,App,Hyderabad,6526,416,15457.16,Overstock
393,2022-04-25,1014,Phone,,339.62,1,Online,Hyderabad,6283,383,339.62,Overstock
394,2023-09-09,1028,Bag,,1700.97,1,Online,Delhi,6282,467,1700.97,Overstock
395,2024-04-05,1074,Headphones,Electronics,1172.67,3,App,Delhi,6452,20,3518.01,Understock
396,2023-02-17,1081,Headphones,Electronics,4586.36,4,Online,Delhi,5541,46,18345.44,Understock
397,2023-12-30,1039,Shoes,Fashion,972.19,3,Store,Mumbai,6098,395,2916.57,Overstock
398,2024-10-17,1030,Bag,,2935.3,1,App,Delhi,5686,417,2935.3,Overstock
399,2024-01-31,1072,Bag,,907.44,1,App,Hyderabad,6057,432,907.44,Overstock
400,2023-11-07,1085,Bag,,2420.07,1,App,Mumbai,5578,301,2420.07,Overstock
401,2023-04-02,1010,Phone,,2125.66,1,Store,Hyderabad,5246,61,2125.66,Optimal
402,2024-07-08,1080,Sofa,Furniture,302.65,3,Online,Mumbai,6336,241,907.949999999999,Optimal
403,2022-07-11,1096,Phone,,4146.75,1,Store,Mumbai,5233,111,4146.75,Optimal
404,2024-01-09,1061,Headphones,Electronics,3922.55,3,Online,Hyderabad,5916,115,11767.65,Optimal
405,2024-09-04,1074,Shoes,Fashion,1461.51,1,Store,Mumbai,6448,15,1461.51,Understock
406,2024-10-05,1007,Sofa,Furniture,3108.58,1,Store,Mumbai,5074,185,3108.58,Optimal
407,2022-04-06,1050,Sofa,Furniture,1877.08,2,App,Bangalore,5714,482,3754.16,Overstock
408,2023-10-25,1056,Shirt,,3869.21,4,Store,Delhi,5983,301,15476.84,Overstock
409,2022-02-06,1003,Watch,Electronics,3493.17,2,Store,Mumbai,6844,475,6986.34,Overstock
410,2022-10-06,1035,Shoes,Fashion,543.29,2,Online,Mumbai,5295,103,1086.58,Optimal
411,2022-08-05,1018,Laptop,Electronics,4236.52,1,Online,Hyderabad,6100,95,4236.52,Optimal
412,2024-05-16,1023,Watch,Electronics,979.19,4,Store,Hyderabad,6476,99,3916.76,Optimal
413,2024-05-22,1040,Shoes,Fashion,953.14,2,App,Bangalore,5247,483,1906.28,Overstock
414,2022-03-03,1048,Laptop,Electronics,3695.36,2,App,Hyderabad,6268,84,7390.72,Optimal
415,2023-08-19,1081,Watch,Electronics,997.93,3,Online,Delhi,5073,384,2993.79,Overstock
416,2023-12-30,1096,Headphones,Electronics,699.75,4,Online,Bangalore,5357,349,2799.0,Overstock
417,2023-02-01,1045,Shirt,,1744.36,2,App,Delhi,6139,0,3488.72,Understock
418,2023-11-30,1035,Shoes,Fashion,4209.69,2,Online,Delhi,5097,399,8419.38,Overstock
419,2024-11-08,1009,Watch,Electronics,966.36,3,Online,Mumbai,5067,236,2899.08,Optimal
420,2022-06-26,1077,Shirt,,1761.46,1,Online,Delhi,5088,313,1761.46,Overstock
421,2023-01-31,1006,Laptop,Electronics,1502.64,2,App,Bangalore,5752,45,3005.28,Understock
422,2023-03-21,1011,Phone,,1844.7,4,App,Bangalore,6762,158,7378.8,Optimal
423,2022-03-17,1085,Headphones,Electronics,3599.93,3,Store,Mumbai,5405,468,10799.7899999999,Overstock
424,2022-09-22,1090,Shoes,Fashion,2086.78,4,Online,Hyderabad,5022,85,8347.12,Optimal
425,2023-03-31,1047,Sofa,Furniture,3821.93,4,Store,Delhi,6431,494,15287.72,Overstock
426,2023-12-19,1036,Sofa,Furniture,3237.98,4,Store,Delhi,5969,322,12951.92,Overstock
427,2024-01-05,1074,Shirt,,1869.39,3,Store,Mumbai,5962,419,5608.17,Overstock
428,2024-04-30,1035,Headphones,Electronics,2217.98,4,Online,Hyderabad,5522,78,8871.92,Optimal
429,2022-05-24,1059,Phone,,3547.75,2,App,Bangalore,5827,231,7095.5,Optimal
430,2024-06-03,1076,Sofa,Furniture,2720.3,3,Online,Mumbai,6057,100,8160.9,Optimal
431,2024-12-28,1095,Bag,,4354.87,2,App,Bangalore,6295,248,8709.74,Optimal
432,2023-01-31,1007,Sofa,Furniture,4672.6,1,Online,Mumbai,5153,209,4672.6,Optimal
433,2024-11-14,1006,Bag,,3616.77,2,App,Hyderabad,5754,309,7233.54,Overstock
434,2024-08-05,1042,Shoes,Fashion,4947.11,4,Store,Delhi,5938,189,19788.44,Optimal
435,2024-06-09,1057,Sofa,Furniture,3023.03,1,Online,Delhi,5914,440,3023.03,Overstock
436,2023-07-23,1080,Headphones,Electronics,295.17,4,App,Mumbai,5923,493,1180.68,Overstock
437,2024-11-28,1085,Headphones,Electronics,2573.78,3,Store,Mumbai,6455,436,7721.34,Overstock
438,2022-04-19,1045,Bag,,1227.05,3,Store,Hyderabad,5357,332,3681.14999999999,Overstock
439,2024-12-01,1033,Laptop,Electronics,1735.19,1,Store,Delhi,5947,84,1735.19,Optimal
440,2024-07-23,1083,Shirt,,2501.34,2,Store,Bangalore,6919,236,5002.68,Optimal
441,2023-02-02,1071,Headphones,Electronics,1545.75,4,App,Mumbai,6620,362,6183.0,Overstock
442,2023-09-26,1021,Watch,Electronics,1617.15,2,App,Delhi,5750,468,3234.3,Overstock
443,2024-01-03,1090,Sofa,Furniture,2069.88,4,Store,Bangalore,5336,221,8279.52,Optimal
444,2022-08-23,1097,Shoes,Fashion,1503.64,4,Store,Hyderabad,5049,282,6014.56,Optimal
445,2023-10-20,1020,Bag,,930.55,2,Store,Bangalore,6902,446,1861.1,Overstock
446,2024-01-21,1014,Watch,Electronics,3851.25,3,Store,Delhi,6321,325,11553.75,Overstock
447,2023-08-11,1004,Laptop,Electronics,2036.54,3,Store,Bangalore,5080,447,6109.62,Overstock
448,2024-10-29,1016,Bag,,4175.61,1,Online,Hyderabad,5565,29,4175.61,Understock
449,2024-08-11,1071,Watch,Electronics,4425.31,2,App,Delhi,5327,31,8850.62,Understock
450,2023-05-07,1018,Bag,,3779.72,3,App,Mumbai,5086,327,11339.16,Overstock
451,2024-07-01,1004,Sofa,Furniture,2043.7,3,Online,Delhi,6818,47,6131.1,Understock
452,2022-06-19,1022,Shirt,,3634.48,4,App,Bangalore,6533,231,14537.92,Optimal
453,2024-08-03,1082,Shirt,,860.58,4,Store,Bangalore,5765,448,3442.32,Overstock
454,2024-03-05,1013,Headphones,Electronics,3339.47,3,App,Hyderabad,6326,403,10018.41,Overstock
455,2023-09-26,1009,Shirt,,2089.56,1,Store,Mumbai,6305,360,2089.56,Overstock
456,2022-01-29,1030,Sofa,Furniture,3312.66,3,App,Delhi,5489,13,9937.98,Understock
457,2022-12-05,1012,Laptop,Electronics,3798.47,1,Online,Bangalore,6106,43,3798.47,Understock
458,2023-05-15,1021,Headphones,Electronics,2857.16,1,App,Mumbai,5417,245,2857.16,Optimal
459,2023-05-26,1036,Phone,,3248.15,4,Store,Bangalore,5381,196,12992.6,Optimal
460,2022-08-05,1038,Watch,Electronics,1146.29,1,Online,Mumbai,6934,468,1146.29,Overstock
461,2024-12-29,1009,Headphones,Electronics,3004.23,2,Store,Mumbai,5003,301,6008.46,Overstock
462,2023-03-21,1030,Shirt,,2356.32,2,App,Delhi,5768,397,4712.64,Overstock
463,2024-05-25,1042,Laptop,Electronics,2197.46,4,Online,Delhi,6131,211,8789.84,Optimal
464,2022-06-16,1098,Bag,,2110.55,3,Store,Bangalore,5603,196,6331.65,Optimal
465,2022-04-01,1076,Bag,,1623.53,2,App,Hyderabad,5423,189,3247.06,Optimal
466,2023-12-15,1093,Shoes,Fashion,1596.14,2,Online,Bangalore,5713,241,3192.28,Optimal
467,2022-02-08,1097,Shoes,Fashion,3528.56,3,App,Bangalore,5603,200,10585.68,Optimal
468,2022-06-22,1035,Bag,,2833.22,4,Online,Mumbai,5572,466,11332.88,Overstock
469,2023-10-15,1034,Laptop,Electronics,246.77,1,App,Mumbai,5419,477,246.77,Overstock
470,2024-01-24,1067,Shoes,Fashion,337.77,1,Online,Delhi,6425,416,337.77,Overstock
471,2024-12-17,1054,Shoes,Fashion,2893.58,3,Store,Bangalore,6383,28,8680.74,Understock
472,2023-04-21,1067,Shirt,,4246.79,3,App,Mumbai,6410,417,12740.3699999999,Overstock
473,2023-04-01,1046,Sofa,Furniture,315.49,2,App,Hyderabad,5682,436,630.98,Overstock
474,2024-04-08,1005,Sofa,Furniture,2585.31,1,App,Bangalore,5301,363,2585.31,Overstock
475,2024-06-13,1027,Sofa,Furniture,4270.56,4,Online,Delhi,6529,73,17082.24,Optimal
476,2024-10-21,1029,Sofa,Furniture,121.8,2,Online,Hyderabad,6743,84,243.6,Optimal
477,2023-01-22,1026,Laptop,Electronics,1451.39,1,App,Mumbai,5539,314,1451.39,Overstock
478,2022-12-14,1068,Headphones,Electronics,4607.61,4,Online,Mumbai,5320,18,18430.44,Understock
479,2022-07-09,1038,Shirt,,499.2,1,Store,Hyderabad,6075,373,499.2,Overstock
480,2023-05-20,1034,Laptop,Electronics,3074.28,2,App,Bangalore,5590,211,6148.56,Optimal
481,2024-04-03,1043,Bag,,2586.17,4,Store,Bangalore,5011,193,10344.68,Optimal
482,2024-07-17,1014,Watch,Electronics,843.23,1,App,Delhi,5351,163,843.23,Optimal
483,2024-07-22,1082,Watch,Electronics,308.19,1,App,Delhi,5024,276,308.19,Optimal
484,2022-05-14,1093,Shoes,Fashion,2562.68,1,App,Delhi,6275,229,2562.68,Optimal
485,2022-02-27,1031,Bag,,3702.14,2,Store,Hyderabad,6774,16,7404.28,Understock
486,2023-11-16,1028,Shirt,,968.49,2,Online,Hyderabad,6999,252,1936.98,Optimal
487,2023-11-03,1062,Phone,,3487.47,4,Store,Bangalore,5675,86,13949.88,Optimal
488,2022-06-22,1005,Bag,,2777.28,3,Store,Bangalore,6510,318,8331.84,Overstock
489,2024-03-25,1089,Sofa,Furniture,1853.45,1,Store,Delhi,6764,448,1853.45,Overstock
490,2022-03-21,1026,Watch,Electronics,3355.71,1,App,Mumbai,5660,157,3355.71,Optimal
491,2024-06-04,1098,Watch,Electronics,1040.69,1,Online,Mumbai,5254,211,1040.69,Optimal
492,2022-07-22,1027,Bag,,2338.96,2,Online,Bangalore,5237,124,4677.92,Optimal
493,2024-02-03,1004,Shoes,Fashion,2791.59,1,Online,Delhi,5521,329,2791.59,Overstock
494,2022-02-16,1040,Sofa,Furniture,2347.61,4,Online,Delhi,6995,163,9390.44,Optimal
495,2023-10-18,1055,Sofa,Furniture,2047.76,2,Store,Hyderabad,5973,384,4095.52,Overstock
496,2023-04-16,1053,Sofa,Furniture,3730.48,2,Online,Bangalore,5446,79,7460.96,Optimal
497,2024-08-28,1079,Headphones,Electronics,3314.89,2,Store,Mumbai,6586,440,6629.78,Overstock
498,2024-11-01,1017,Watch,Electronics,3233.36,2,Store,Hyderabad,6306,376,6466.72,Overstock
499,2024-01-06,1076,Bag,,4469.82,3,Online,Hyderabad,6041,242,13409.46,Optimal
500,2024-02-23,1042,Phone,,4968.15,2,Online,Mumbai,6460,314,9936.3,Overstock
501,2024-08-25,1088,Shoes,Fashion,2879.3,3,Store,Mumbai,5753,174,8637.9,Optimal
502,2022-12-24,1073,Bag,,1806.51,2,Online,Hyderabad,5503,387,3613.02,Overstock
503,2024-08-29,1028,Sofa,Furniture,3916.49,2,App,Hyderabad,5182,128,7832.98,Optimal
504,2023-10-30,1009,Sofa,Furniture,796.29,1,Online,Hyderabad,6249,464,796.29,Overstock
505,2023-01-08,1005,Shirt,,2613.25,2,Online,Mumbai,5458,82,5226.5,Optimal
506,2024-10-28,1079,Sofa,Furniture,2670.09,4,App,Mumbai,6870,404,10680.36,Overstock
507,2023-11-07,1088,Shirt,,4918.99,4,Online,Hyderabad,5644,205,19675.96,Optimal
508,2022-03-31,1003,Shoes,Fashion,4955.93,4,Online,Bangalore,5804,328,19823.72,Overstock
509,2023-11-29,1033,Shoes,Fashion,4016.15,1,Online,Hyderabad,5307,334,4016.15,Overstock
510,2023-06-24,1082,Shoes,Fashion,2417.78,2,Online,Hyderabad,5230,12,4835.56,Understock
511,2024-01-02,1032,Shirt,,2781.41,4,Online,Hyderabad,5225,8,11125.64,Understock
512,2024-05-18,1003,Watch,Electronics,1666.73,4,Online,Delhi,6909,209,6666.92,Optimal
513,2022-02-10,1043,Watch,Electronics,4166.24,4,App,Delhi,6339,492,16664.96,Overstock
514,2024-01-10,1097,Headphones,Electronics,3758.08,3,Online,Mumbai,5280,445,11274.24,Overstock
515,2023-05-17,1075,Phone,,3879.98,3,App,Hyderabad,6914,330,11639.94,Overstock
516,2024-08-16,1030,Headphones,Electronics,779.51,3,Store,Delhi,6824,121,2338.52999999999,Optimal
517,2024-07-17,1079,Phone,,2053.31,4,Store,Hyderabad,5224,164,8213.24,Optimal
518,2023-04-06,1065,Headphones,Electronics,2733.02,4,App,Delhi,5782,377,10932.08,Overstock
519,2024-01-02,1057,Bag,,710.82,2,Online,Hyderabad,5512,382,1421.64,Overstock
520,2024-01-22,1059,Watch,Electronics,1906.25,4,App,Delhi,5677,146,7625.0,Optimal
521,2024-07-13,1001,Headphones,Electronics,528.42,4,App,Mumbai,6708,69,2113.68,Optimal
522,2024-06-27,1035,Watch,Electronics,4798.32,4,App,Bangalore,6158,98,19193.28,Optimal
523,2023-01-25,1069,Sofa,Furniture,3781.19,4,App,Bangalore,6547,15,15124.76,Understock
524,2024-06-01,1059,Shoes,Fashion,3141.67,1,App,Mumbai,5835,369,3141.67,Overstock
525,2022-09-13,1022,Watch,Electronics,1103.8,2,Online,Mumbai,6689,41,2207.6,Understock
526,2023-12-10,1046,Bag,,1737.22,4,Store,Delhi,5393,162,6948.88,Optimal
527,2023-03-26,1045,Laptop,Electronics,807.98,1,App,Hyderabad,6223,321,807.98,Overstock
528,2022-01-10,1079,Watch,Electronics,2726.99,3,Online,Hyderabad,6585,160,8180.96999999999,Optimal
529,2024-04-03,1043,Sofa,Furniture,4120.53,1,App,Delhi,5408,303,4120.53,Overstock
530,2024-03-08,1018,Watch,Electronics,193.28,3,App,Bangalore,5351,431,579.84,Overstock
531,2024-05-26,1048,Phone,,606.21,1,App,Bangalore,6983,285,606.21,Optimal
532,2024-10-25,1087,Phone,,1223.81,1,Store,Hyderabad,6333,438,1223.81,Overstock
533,2024-10-12,1057,Headphones,Electronics,3598.93,1,Online,Mumbai,6578,341,3598.93,Overstock
534,2023-01-09,1090,Shoes,Fashion,4480.5,3,Online,Delhi,5869,291,13441.5,Optimal
535,2024-12-24,1006,Shirt,,3789.76,3,App,Mumbai,6178,76,11369.28,Optimal
536,2022-05-26,1093,Bag,,2672.24,3,Online,Mumbai,5655,242,8016.71999999999,Optimal
537,2022-08-12,1040,Bag,,615.05,4,Store,Bangalore,5242,325,2460.2,Overstock
538,2022-06-26,1077,Sofa,Furniture,3799.08,3,App,Bangalore,5347,335,11397.24,Overstock
